title,txt_content,time_sent,url,brand_name,is_fast_fashion,year
Wedding Invitations Inspired by Vera Wang Wedding Gowns + An Elegant Real Wedding,,"October 9, 2012 7:21am",https://milled.com/VeraWang/wedding-invitations-inspired-by-vera-wang-wedding-gowns-an-elegant-real-wedding-6bwSAtUAYARI8jg-,Vera Wang,0,2012
Bedded Bliss from Simply Vera Vera Wang -- Dedicated Email,,"October 5, 2012 10:20am",https://milled.com/VeraWang/bedded-bliss-from-simply-vera-vera-wang-dedicated-email-AeUn3FpvgRUZt0lR,Vera Wang,0,2012
Thanks for Subscribing,,"October 4, 2012 6:53am",https://milled.com/VeraWang/thanks-for-subscribing--Oek8rbvgbxrRz4a,Vera Wang,0,2012
Spring Summer 2013 Preview,,"December 27, 2012 7:00pm",https://milled.com/ErmenegildoZegna/spring-summer-2013-preview-EXIxsy3jTHTOXi5j,Ermenegildo Zegna,0,2012
Best Wishes,,"December 24, 2012 7:00pm",https://milled.com/ErmenegildoZegna/best-wishes-JpVYfDgEELCSb8_B,Ermenegildo Zegna,0,2012
Online Sale + Free Shipping,,"December 14, 2012 4:44pm",https://milled.com/ErmenegildoZegna/online-sale-free-shipping-ICuuTl0Mpx8ttcHp,Ermenegildo Zegna,0,2012
Online Private Sale + Free Shipping,,"December 12, 2012 5:20pm",https://milled.com/ErmenegildoZegna/online-private-sale-free-shipping-OiQO5txWG_RjEaHT,Ermenegildo Zegna,0,2012
Ermenegildo Zegna: Holiday Season Selection + Free Shipping,,"December 10, 2012 7:00pm",https://milled.com/ErmenegildoZegna/ermenegildo-zegna-holiday-season-selection-free-shipping-aXc651iDgySBrGrj,Ermenegildo Zegna,0,2012
Ermenegildo Zegna: Gift Collection + Free Shipping,,"November 28, 2012 7:00pm",https://milled.com/ErmenegildoZegna/ermenegildo-zegna-gift-collection-free-shipping-EC8A4JYApcQsdjtu,Ermenegildo Zegna,0,2012
Ermenegildo Zegna: Cyber Monday,,"November 26, 2012 5:00pm",https://milled.com/ErmenegildoZegna/ermenegildo-zegna-cyber-monday-hfF0cT-cAdSQj9B1,Ermenegildo Zegna,0,2012
Ermenegildo Zegna: Cashmere Style,,"November 21, 2012 7:00pm",https://milled.com/ErmenegildoZegna/ermenegildo-zegna-cashmere-style-QOlU01NgiB-qMFIu,Ermenegildo Zegna,0,2012
Zegna Sport: Urban Accessories,,"November 14, 2012 7:00pm",https://milled.com/ErmenegildoZegna/zegna-sport-urban-accessories-XYeUZf7iWeU0_g24,Ermenegildo Zegna,0,2012
Exclusive Interview on Google+,,"November 7, 2012 4:02pm",https://milled.com/ErmenegildoZegna/exclusive-interview-on-google-5mdGxkCuVuW7o059,Ermenegildo Zegna,0,2012
Zegna Sport: Monochrome +,,"October 31, 2012 5:02pm",https://milled.com/ErmenegildoZegna/zegna-sport-monochrome-d3lABWTB17PDtjrX,Ermenegildo Zegna,0,2012
Exclusive Preview: Ties around the World,,"October 30, 2012 10:21am",https://milled.com/ErmenegildoZegna/exclusive-preview-ties-around-the-world-Sah8ImFC7qHg_Cto,Ermenegildo Zegna,0,2012
Ermenegildo Zegna: The Formal Collection,,"October 24, 2012 7:00pm",https://milled.com/ErmenegildoZegna/ermenegildo-zegna-the-formal-collection-5O46fk33l91VrMBu,Ermenegildo Zegna,0,2012
Zegna Fragrances: Invitation to an Olfactive Journey,,"October 20, 2012 3:00pm",https://milled.com/ErmenegildoZegna/zegna-fragrances-invitation-to-an-olfactive-journey-q2-SPIcbIGIYTDc9,Ermenegildo Zegna,0,2012
Ermenegildo Zegna: Fashion Show Collection,,"October 17, 2012 1:41pm",https://milled.com/ErmenegildoZegna/ermenegildo-zegna-fashion-show-collection-LvFPZgC-kbvwHKQf,Ermenegildo Zegna,0,2012
Z ZEGNA: Fashion Show Collection,,"October 10, 2012 9:00am",https://milled.com/ErmenegildoZegna/z-zegna-fashion-show-collection-OtCMh_9gvZrrtGjk,Ermenegildo Zegna,0,2012
,,,,Loewe,0,2012
,,,,Loro Piana,0,2012
,,,,Celine,0,2012
Gift idea: do mobile in style - Enjoy Express Free Shipping,,"December 20, 2012 9:42am",https://milled.com/emilio-pucci/gift-idea-do-mobile-in-style-enjoy-express-free-shipping-SBn_doSPDMOE6h1A,Emilio Pucci,0,2012
Winter Runway Collection Sale,,"December 18, 2012 3:14pm",https://milled.com/emilio-pucci/winter-runway-collection-sale-4xyjZMzHBnAtC3N-,Emilio Pucci,0,2012
Year-end Parties: What to Wear. Enjoy Free Express Shipping,,"December 15, 2012 9:05am",https://milled.com/emilio-pucci/year-end-parties-what-to-wear-enjoy-free-express-shipping-y4tsuyDX4_psAWEw,Emilio Pucci,0,2012
All that glitters: more Holiday gift ideas. Enjoy Free Shipping,,"December 10, 2012 3:57pm",https://milled.com/emilio-pucci/all-that-glitters-more-holiday-gift-ideas-enjoy-free-shipping-BlyArFyZ-2T6SK8T,Emilio Pucci,0,2012
Winter Sale,,"December 4, 2012 1:26pm",https://milled.com/emilio-pucci/winter-sale-z0ePDQngFD81q2Yo,Emilio Pucci,0,2012
Discover our Gift Collection - Free Shipping,,"November 28, 2012 11:45am",https://milled.com/emilio-pucci/discover-our-gift-collection-free-shipping-0M1_xLlHLLucRx2n,Emilio Pucci,0,2012
Color story: powder,,"November 22, 2012 5:00pm",https://milled.com/emilio-pucci/color-story-powder-T6QfjMQqDsT5c6Kf,Emilio Pucci,0,2012
A winter color story,,"November 6, 2012 2:48pm",https://milled.com/emilio-pucci/a-winter-color-story-h9Zeu3u15u5Ifzh0,Emilio Pucci,0,2012
Introducing the Resort 2013 collection,,"October 25, 2012 3:34pm",https://milled.com/emilio-pucci/introducing-the-resort-2013-collection-LQR-e_7kb0DqF34z,Emilio Pucci,0,2012
The new signature accessory: the Newton bag,,"October 18, 2012 4:31pm",https://milled.com/emilio-pucci/the-new-signature-accessory-the-newton-bag-A0bPyNX18hCmFqTZ,Emilio Pucci,0,2012
Thank you for signing up for the Newsletter,"Thank you for signing up to our Newsletter. Now you'll always be up-to-date on our latest news. If you want to enjoy all the benefits of our Store, register in My Account now. All it takes is an e-mail and password. Once you are registered you will be able to: save your favourite products in your Wish List shop faster by saving your addresses in the Address Book see all your order details and track the shipment of your orders and returns in the My Orders section If you have received this e-mail in error, or you do not want to receive any more e-mails at this address, click here. Thank you Please do not reply to this e-mail. If you need help or have any queries visit the Customer Care area of our website. Legal Area | Privacy Policy","October 7, 2012 8:24am",https://milled.com/emilio-pucci/thank-you-for-signing-up-for-the-newsletter-KRql0JbzurGUx4pz,Emilio Pucci,0,2012
"Happy New Year from Marc, Robert & the #marcfam",Thank you for your interest in Marc Jacobs. To view this email online please click here. Unsubscribe,"December 31, 2012 1:10pm",https://milled.com/marc-jacobs/happy-new-year-from-marc-robert-the-marcfam-M9ctS7fWuEfiordg,Marc Jacobs,0,2012
Gifts of Marc : Street Style,Thank you for your interest in Marc Jacobs. To view this email online please click here. Unsubscribe,"December 24, 2012 5:17pm",https://milled.com/marc-jacobs/gifts-of-marc-street-style-jRkWW5yKsuzLQQU7,Marc Jacobs,0,2012
Last Call for Overnight Shipping!,Thank you for your interest in Marc Jacobs. To view this email online please click here. Unsubscribe,"December 20, 2012 2:00pm",https://milled.com/marc-jacobs/last-call-for-overnight-shipping-F3V2S_i0mdua5YMO,Marc Jacobs,0,2012
The Accessories Edit + Overnight Shipping,Thank you for your interest in Marc Jacobs. To view this email online please click here. Unsubscribe,"December 18, 2012 6:11pm",https://milled.com/marc-jacobs/the-accessories-edit-overnight-shipping-mKwwiGlfoj8U3KQs,Marc Jacobs,0,2012
Enjoy 70 Off with Overnight Shipping!,Thank you for your interest in Marc Jacobs. To view this email online please click here. Unsubscribe,"December 14, 2012 4:50pm",https://milled.com/marc-jacobs/enjoy-70-off-with-overnight-shipping-OeHoyDluH-yinLEL,Marc Jacobs,0,2012
70 Off Fall + Free 2-Day Shipping!,Thank you for your interest in Marc Jacobs. To view this email online please click here. Unsubscribe,"December 11, 2012 3:59pm",https://milled.com/marc-jacobs/70-off-fall-free-2-day-shipping-HZ14LEBu_CN-gszH,Marc Jacobs,0,2012
Get Your Shimmy On with Free 2-Day Shipping,Thank you for your interest in Marc Jacobs. To view this email online please click here. Unsubscribe,"December 7, 2012 6:17pm",https://milled.com/marc-jacobs/get-your-shimmy-on-with-free-2-day-shipping-a2xL5sGH078BB2Nc,Marc Jacobs,0,2012
Scratch & Sniff + Free Shipping,Thank you for your interest in  Marc Jacobs. To view this email online please click here. Unsubscribe,"December 4, 2012 3:17pm",https://milled.com/marc-jacobs/scratch-sniff-free-shipping-Vkz0IIRWzt5NBkdy,Marc Jacobs,0,2012
XOXO in the Snow + Free Shipping,Thank you for your interest in Marc Jacobs. To view this email online please click here. Unsubscribe,"November 30, 2012 2:46pm",https://milled.com/marc-jacobs/xoxo-in-the-snow-free-shipping-JLHh7RMHTpj3QLek,Marc Jacobs,0,2012
"40 Off Fall, Free Shipping & a Gift with Purchase",Thank you for your interest in Marc Jacobs. To view this email online please click here. Unsubscribe,"November 26, 2012 12:00pm",https://milled.com/marc-jacobs/40-off-fall-free-shipping-a-gift-with-purchase--TJLAd44BNznMPmA,Marc Jacobs,0,2012
40 Off Fall with Free Shipping,Thank you for your interest in Marc Jacobs. To view this email online please click here. Unsubscribe,"November 23, 2012 2:59am",https://milled.com/marc-jacobs/40-off-fall-with-free-shipping-89PqcFcnbYl1kFR6,Marc Jacobs,0,2012
Introducing the New MarcJacobs.com,Thank you for your interest in Marc Jacobs. To view this email online please click here. Unsubscribe,"November 19, 2012 5:15pm",https://milled.com/marc-jacobs/introducing-the-new-marcjacobs-com-Ml958TsYZa9g1WZD,Marc Jacobs,0,2012
Flipping Through Fall,Thank you for your interest in Marc Jacobs. To view this email online please click here. Unsubscribe,"November 13, 2012 3:43pm",https://milled.com/marc-jacobs/flipping-through-fall-QoKnjqNW87JcwMfs,Marc Jacobs,0,2012
A Note from Marc & Robert,Thank you for your interest in Marc Jacobs. To view this email online please click here. Unsubscribe,"November 6, 2012 4:38pm",https://milled.com/marc-jacobs/a-note-from-marc-robert-N9yefDVrFOzn8ZZ4,Marc Jacobs,0,2012
Bundle Up with Marc,Thank you for your interest in Marc Jacobs. To view this email online please click here. Unsubscribe,"October 28, 2012 12:00pm",https://milled.com/marc-jacobs/bundle-up-with-marc-74swgq8zrjGAKM0P,Marc Jacobs,0,2012
Resorting to Marc,Thank you for your interest in Marc Jacobs. To view this email online please click here. Unsubscribe,"October 23, 2012 3:56pm",https://milled.com/marc-jacobs/resorting-to-marc-mbKdQvwI3Vcuj7LB,Marc Jacobs,0,2012
Have You Met the Crew?,Thank you for your interest in Marc Jacobs. To view this email online please click here. Unsubscribe,"October 13, 2012 1:25pm",https://milled.com/marc-jacobs/have-you-met-the-crew-skGQajcbZIvlyG0F,Marc Jacobs,0,2012
Cozy Up With Fall 2012,Thank you for your interest in Marc Jacobs. To view this email online please click here. Unsubscribe,"October 9, 2012 4:43pm",https://milled.com/marc-jacobs/cozy-up-with-fall-2012-PqD6PGBXjGDjo5HM,Marc Jacobs,0,2012
Get Your Jimmy On!,Thank you for your interest in Marc Jacobs. To view this email online please click here. Unsubscribe,"October 4, 2012 2:25pm",https://milled.com/marc-jacobs/get-your-jimmy-on-MiCx-rnwogZE9eNS,Marc Jacobs,0,2012
Thank you for Subscribing to Marc Jacobs,"Dear Customer, We would like to welcome you to marcjacobs.com. Register your account here to store your billing / shipping information, create your MJ Love List, and to enjoy an easier, faster checkout when shopping. Thank you! - Marc Jacobs International - Shop marcjacobs.comContact UsFind a StoreHelp / FAQ © 2011 - Marc Jacobs International 72 Spring St. NYC 10012 - All rights reserved. You are receiving this email because you subscribed to receive Marc Jacobs email updates. If you do not want to receive future Marc Jacobs emails, please unsubscribe here.","October 3, 2012 8:49pm",https://milled.com/marc-jacobs/thank-you-for-subscribing-to-marc-jacobs-lIUrGgS1UDKJRSZp,Marc Jacobs,0,2012
Early Fall 2013: The New Collection is Here,"To view this email as a web page, go here. Bottega Veneta This email was sent to: This email was sent by Bottega Veneta: 697 Fifth Avenue New York, New York, USA We respect your right to privacy - view our policy Unsubscribe & Update Profile Center","December 19, 2012 2:59pm",https://milled.com/BottegaVeneta/early-fall-2013-the-new-collection-is-here-UXW_pinCNBWQau2l,Bottega Veneta,0,2012
Discover the Bottega Veneta Eau de Parfum Deluxe Collection,,"December 17, 2012 4:38pm",https://milled.com/BottegaVeneta/discover-the-bottega-veneta-eau-de-parfum-deluxe-collection-7hzOXNlDWc-j68-s,Bottega Veneta,0,2012
Coveted Gifts for the Young and the Restless,,"December 12, 2012 8:03pm",https://milled.com/BottegaVeneta/coveted-gifts-for-the-young-and-the-restless-BBOSK8YtI1uGJDNq,Bottega Veneta,0,2012
New Cruise Handbags: Soft hues in relaxed shapes,,"November 28, 2012 6:51pm",https://milled.com/BottegaVeneta/new-cruise-handbags-soft-hues-in-relaxed-shapes-Go-Pdl_IGVp4Um0c,Bottega Veneta,0,2012
The Art of Collaboration with Collier Schorr,"To view this email as a web page, go here. Bottega Veneta This email was sent to: This email was sent by Bottega Veneta: 697 Fifth Avenue New York, New York, USA We respect your right to privacy - view our policy Unsubscribe & Update Profile Center","November 9, 2012 3:47pm",https://milled.com/BottegaVeneta/the-art-of-collaboration-with-collier-schorr-HgYdUseN79t3QLw0,Bottega Veneta,0,2012
New Women’s Boots in Stretch Suede,"To view this email as a web page, go here. Bottega Veneta This email was sent to: This email was sent by Bottega Veneta: 697 Fifth Avenue New York, New York, USA We respect your right to privacy - view our policy Unsubscribe & Update Profile Center","November 1, 2012 2:21pm",https://milled.com/BottegaVeneta/new-women-s-boots-in-stretch-suede-whbFvmWrYwj_FPJD,Bottega Veneta,0,2012
Getting Warmer,"To view this email as a web page, go here. Bottega Veneta This email was sent to: This email was sent by Bottega Veneta: 697 Fifth Avenue New York, New York, USA We respect your right to privacy - view our policy Unsubscribe & Update Profile Center","November 1, 2012 2:20pm",https://milled.com/BottegaVeneta/getting-warmer-A-M8S98bKgd84lmd,Bottega Veneta,0,2012
Hand-Crafted Detail at its Finest,"To view this email as a web page, go here. Bottega Veneta This email was sent to: This email was sent by Bottega Veneta: 697 Fifth Avenue New York, New York, USA We respect your right to privacy - view our policy Unsubscribe & Update Profile Center","October 17, 2012 2:31pm",https://milled.com/BottegaVeneta/hand-crafted-detail-at-its-finest-mJZd6skQtgISZh4R,Bottega Veneta,0,2012
Head to Toe Fall-Winter Accessories,"To view this email as a web page, go here. Bottega Veneta This email was sent to: This email was sent by Bottega Veneta: 697 Fifth Avenue New York, New York, USA We respect your right to privacy - view our policy Unsubscribe & Update Profile Center","October 17, 2012 2:31pm",https://milled.com/BottegaVeneta/head-to-toe-fall-winter-accessories-kJ3DJqafuCeYeZbc,Bottega Veneta,0,2012
Steppin' Out in Style,"To view this email as a web page, go here. Bottega Veneta This email was sent to: This email was sent by Bottega Veneta: 697 Fifth Avenue New York, New York, USA We respect your right to privacy - view our policy Unsubscribe & Update Profile Center","October 9, 2012 3:19pm",https://milled.com/BottegaVeneta/steppin-out-in-style-Pc6Vdaq4YG6C8saI,Bottega Veneta,0,2012
Put Your Best Foot Forward,"To view this email as a web page, go here. Bottega Veneta This email was sent to: This email was sent by Bottega Veneta: 697 Fifth Avenue New York, New York, USA We respect your right to privacy - view our policy Unsubscribe & Update Profile Center","October 9, 2012 3:19pm",https://milled.com/BottegaVeneta/put-your-best-foot-forward-cPQxjGzEG2mFBm-i,Bottega Veneta,0,2012
Discover the first book by Bottega Veneta,"To view this email as a web page, go here. Bottega Veneta This email was sent to: This email was sent by Bottega Veneta: 697 Fifth Avenue New York, New York, USA We respect your right to privacy - view our policy Unsubscribe & Update Profile Center","October 2, 2012 1:54pm",https://milled.com/BottegaVeneta/discover-the-first-book-by-bottega-veneta-N1RxCgOpzFGz272s,Bottega Veneta,0,2012
Presenting the Spring-Summer 2013 Collection,"To view this email as a web page, go here. Bottega Veneta This email was sent to: This email was sent by Bottega Veneta: 697 Fifth Avenue New York, New York, USA We respect your right to privacy - view our policy Unsubscribe & Update Profile Center","September 24, 2012 11:32am",https://milled.com/BottegaVeneta/presenting-the-spring-summer-2013-collection-GynB6zMdrl0lwmhN,Bottega Veneta,0,2012
